id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gnai3	429.270009993778	-0.156889600854708	0.248906690969744	-0.630314919391939	0.528488563636188	0.828579534173218
Pbsn	0	NA	NA	NA	NA	NA
Cdc45	64.0166602384211	0.743948416779147	0.365004270322499	2.03819099464736	0.0415308357539338	0.273779480762508
H19	15509.1188881822	0.0671281256631215	0.337347811524899	0.19898787948167	0.84227222577615	0.955854571231193
Scml2	4.42417080253267	-1.51393971822218	1.18970557415701	-1.27253309651416	0.203183772507118	0.570900419504257
Apoh	10.1893308857889	-1.47127873033773	0.872214536652281	-1.68683124221337	0.0916358061934342	0.404141030455161
Narf	3359.86080281978	-0.294063878787952	0.206700591610113	-1.42265620285513	0.154835842773904	0.50678324628525
Cav2	539.019284092991	0.138562016676885	0.208105712634635	0.665825146857713	0.505522869520319	0.815954167594119
Klf6	1097.51294919922	-0.422726386904028	0.316997769022352	-1.33353111035372	0.182357573157478	0.545325399669692
Scmh1	856.114515825981	0.0345798565886765	0.217584520254836	0.158926087886107	0.873727106747142	0.965461127757354
Cox5a	11222.1457781536	-0.0282047810375905	0.243568713735134	-0.115798045672899	0.907812599423652	0.976732249828876
Tbx2	99.0040761724395	-0.178317562355732	0.389009111847866	-0.458389166024132	0.646672873827056	0.887543497288752
Tbx4	52.7625397650288	-0.0274489509351797	0.473854537752769	-0.0579269559501423	0.953806811425384	0.989137265885639
Zfy2	0	NA	NA	NA	NA	NA
Ngfr	38.7787060277079	1.28292375955055	0.667892040174016	1.92085499209766	0.0547499912933355	0.313292360107888
Wnt3	3.24379883823452	0.0161914911354445	1.35019240935073	0.0119919879739441	0.990432007268098	0.997915270061484
Wnt9a	398.39148703795	-0.27695064124742	0.233593429373871	-1.18560972365432	0.235776460465511	0.60771630241211
Fer	212.828011694182	0.260917155300012	0.274361168635007	0.950998847971519	0.341604960679075	0.707831587407821
Xpo6	455.249608359542	-0.0584748210058386	0.203477072526214	-0.287377935409924	0.773822953980695	0.93568649853995
Tfe3	241.95638607069	-0.392075667056977	0.253684567031495	-1.54552431645675	0.122219491833064	0.459637570910388
Axin2	116.164259270084	-0.368153356034355	0.434223834388343	-0.847842349678811	0.396525774368003	0.751260103677306
Brat1	173.216792828432	0.177265887291139	0.249986466080384	0.709101936879009	0.478261221106	0.802755462620514
Gna12	806.09551283771	-0.375298924992423	0.229883788522082	-1.63255933532857	0.102561709616999	0.424466746999435
Slc22a18	9.9590035465895	-0.308129848722106	0.761004665624522	-0.404898764279241	0.685551926747399	0.903696469679177
Itgb2l	0.185260907204608	1.04504034135514	4.0804728567969	0.256107656644351	0.797867709961555	NA
Igsf5	0.165131417377547	-0.878513010287352	4.0804728567969	-0.215296864142596	0.829535874356369	NA
Pih1d2	11.934556394598	0.0806728766599741	0.744000393284717	0.108431228515631	0.913653630391446	0.978722052676483
