id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gnai3	477.481623124764	-0.162943636617282	0.126887690079966	-1.284156378878	0.19908724457192	0.723928467654525
Pbsn	0	NA	NA	NA	NA	NA
Cdc45	82.8167062204952	-0.0316322953328776	0.243893568981373	-0.129697127583112	0.89680605522967	0.987740839716422
H19	8948.11953048813	0.0459423726243341	0.234263997610938	0.196113671297603	0.844521195889949	0.982187888685937
Scml2	3.29524649968216	-0.971440527615378	1.23835052928676	-0.784463287769491	0.432768315498228	NA
Apoh	6.06401147878963	-1.51114109144999	0.859061709965073	-1.75905999990551	0.0785673180382771	NA
Narf	3776.92590566924	-0.281173026779105	0.0901111707149943	-3.12029046507903	0.00180672786037958	0.0576062486392101
Cav2	540.236045915076	-0.275517322513588	0.166114872917177	-1.65859514970076	0.0971973998155823	0.563083229072495
Klf6	870.162565631182	-0.279128406003108	0.123134340753805	-2.26686076600839	0.0233987326205425	0.280348790217555
Scmh1	1000.94817563453	0.00489393704001742	0.11173803263825	0.0437983104272244	0.965065173877341	0.994847482465303
Cox5a	12312.8630335947	0.0233591661277733	0.133698630278605	0.174715074336191	0.861303522358326	0.985871379934111
Tbx2	99.9734443178085	-0.248155803038275	0.230117617739474	-1.0783868070424	0.280861172127581	0.805323227103834
Tbx4	87.2793344628995	-0.64409910521237	0.354563660917301	-1.81659649933105	0.0692789198662307	0.489242074372623
Zfy2	0	NA	NA	NA	NA	NA
Ngfr	23.6698225726299	1.23921278305107	0.460387305927373	2.69167452511507	0.0071094289669928	0.142299231930782
Wnt3	0.312667838383623	1.70404754923791	4.03897511423931	0.421900977609476	0.673097296441741	NA
Wnt9a	482.800713707638	0.241096752536304	0.133020059544302	1.81248417240413	0.0699114173593019	0.490939653786999
Fer	266.210636239467	0.248431628743613	0.152580550409847	1.62819984641751	0.103482517356414	0.573584878868389
Xpo6	1140.89915322103	-0.167115128033619	0.100284539972661	-1.66640967869202	0.0956318443530585	0.559406824965354
Tfe3	346.596850480085	-0.0146811069589016	0.134040572253675	-0.109527337223817	0.912784240227628	0.988592039112645
Axin2	211.087502489407	0.0736569580432978	0.172611173334793	0.426721843205563	0.669581938815318	0.950072497223058
Brat1	209.220031178467	0.0120241234534828	0.175119208874022	0.0686625044208189	0.945258264871108	0.990988254999623
Gna12	810.945060653571	-0.0847019749331897	0.172207130106218	-0.491861021555526	0.622817594958891	0.938579534225868
Slc22a18	9.88366071861923	0.459809906805181	0.734421918764828	0.626084128287597	0.531259762066239	0.917309695183684
Itgb2l	0.964927233552338	2.09829771614161	2.8095372646357	0.746848152737951	0.455155225412559	NA
Igsf5	0	NA	NA	NA	NA	NA
Pih1d2	12.8974853771916	0.658261299188845	0.568365806368107	1.15816485054788	0.246796769366135	0.770399994942032
Dlat	4285.55246788749	-0.0127383252572455	0.124824733876666	-0.10204968888483	0.918717234893726	0.989279394609991
