id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TSPAN6	0.209371958668419	-1.33646779476625	4.0804728567969	-0.327527676734837	0.743268813282619	NA
TNMD	0	NA	NA	NA	NA	NA
DPM1	501.832346948191	0.0083293746106564	0.201709524502889	0.0412939083128775	0.967061589392046	0.9985192111115
SCYL3	129.400406844092	0.283983111790557	0.348476810471891	0.81492685669959	0.415114179115955	0.885270167056506
C1orf112	132.219308917742	-0.353667847084778	0.597378660529162	-0.592032944014934	0.553828528162855	0.935138227311422
FGR	5865.57233681216	0.139060188301569	0.327685309604739	0.424371139705061	0.671295164906054	0.963826751549845
CFH	0.725814862852008	0.494190111334928	3.02351958522976	0.163448622509046	0.870165222351271	NA
FUCA2	2466.60858067167	-0.0964633885964445	0.423520362490106	-0.227765645149348	0.81982843592917	0.988484595324309
GCLC	773.278724269189	-0.508673156950691	0.423913933451075	-1.19994441515426	0.230160928767211	0.738812393555214
NFYA	1758.53676138678	0.228171406141286	0.480587550615484	0.474775940094722	0.634946683782954	0.955070438365846
STPG1	36.5370523502518	-0.363949399418635	0.545229930797644	-0.667515444147015	0.504442948008708	0.919957710280781
NIPAL3	204.989918525943	-0.385210964526814	0.24109768361367	-1.59773813979925	0.110101266864815	0.541171734787254
LAS1L	639.003636399586	0.0604343337262851	0.289764626595999	0.208563531153666	0.834788982366566	0.989058182229994
ENPP4	0	NA	NA	NA	NA	NA
SEMA3F	45.1399225491591	-0.746457068174716	0.803882034069689	-0.928565431915108	0.353114343474559	0.84819797547211
CFTR	0.142877732557695	-1.33646779476625	4.0804728567969	-0.327527676734837	0.743268813282619	NA
ANKIB1	427.18367596252	-0.0857628668855591	0.369306152498116	-0.23222701897986	0.816361693201671	0.988157579657275
CYP51A1	2298.37757566332	-0.201953617431266	0.341371501440008	-0.591594836063834	0.554121932646023	0.935138227311422
KRIT1	267.108569775322	0.136852532010375	0.300806727264305	0.45495170023285	0.649143987247952	0.957492336905037
RAD52	26.3471522191542	0.0980445479819501	0.492066795360948	0.199250485719182	0.842066809171529	0.989214426157005
MYH16	1.17928060615588	-2.71935719884752	2.61104824831495	-1.04148102226853	0.297652356474948	NA
BAD	148.671640512009	0.173665611381129	0.316242365026217	0.549153530921551	0.582900091413615	0.942594641313758
LAP3	1590.52501870552	0.129814509439274	0.584412677794877	0.222128154250681	0.824214121362076	0.988679562355024
CD99	3585.62243214908	0.323996120702767	0.39475865990299	0.820744808441663	0.411791641871693	0.883913381787241
HS3ST1	0	NA	NA	NA	NA	NA
AOC1	27.937669584961	0.516878498170142	0.640833481073519	0.806572242923812	0.419912970871912	0.887079170026646
WNT16	0.279603193694944	1.43239396190954	4.04330703396484	0.354262970849617	0.723141815544876	NA
HECW1	0.261831184541863	-0.374695122552621	4.0804728567969	-0.0918263975040261	0.926835970489149	NA
MAD1L1	625.933543674764	-0.40496218412131	0.25926345794421	-1.56197169987778	0.11829465589162	0.561817739298511
LASP1	9747.81752325152	-0.406694626977041	0.246921932605796	-1.64705752415407	0.099546222657458	0.51768019097468
SNX11	357.963144448006	0.971946855113108	0.288629645251531	3.36745331293356	0.000758658706887613	0.0189375007033819
TMEM176A	0.118953451984168	0.587085556876237	4.0804728567969	0.14387684405211	0.885597721187697	NA
M6PR	3738.16883440353	0.0397806458090906	0.28408662787739	0.140029983481868	0.888636300384496	0.993414414594543
KLHL13	1.48711272874782	-1.23902040856442	2.64151918330577	-0.469055994896781	0.639029612166763	NA
CYP26B1	0	NA	NA	NA	NA	NA
ICA1	184.117025271067	-0.579629134600967	0.31831700079226	-1.82091793136504	0.0686193330159306	0.425534374064224
DBNDD1	1.59874517110184	-3.22943557395025	2.59442934606446	-1.24475757216092	0.213220876239602	NA
ALS2	304.098074806334	-0.315887845957938	0.254863912606472	-1.23943732452107	0.215183586105616	0.720220487948822
CASP10	186.06634510025	0.0940231783789333	0.525085682432525	0.179062544503897	0.857888591780182	0.9915176116126
CFLAR	2136.06486477407	2.03916636786435	0.539839520854856	3.77735658299944	0.000158501721770059	0.00526893495927637
TFPI	10.8571497862178	0.457202796949953	0.676778043179226	0.675557964029391	0.499321337984512	0.91945201030783
NDUFAF7	154.760950433199	-0.114934031384827	0.308733057931035	-0.372276400055938	0.709687067933779	0.972572742153896
RBM5	432.673960594187	0.459609862943254	0.285551645271848	1.60955074345904	0.107495968756295	0.534795677367521
MTMR7	31.2673200624774	-0.689942023243174	0.461314021887356	-1.49560167371553	0.134757486745641	0.590892857084287
SLC7A2	0.398556645679112	1.94935808024527	4.00274009131378	0.487005909895451	0.626254142831929	NA
ARF5	1081.97628244223	0.273811194093561	0.249476987902948	1.09754088501373	0.272405018371298	0.783811338068598
SARM1	7.73793693984483	-0.563947463557636	0.835244908854493	-0.675188148504932	0.499556235322825	0.919483500140414
POLDIP2	939.930085536377	-0.107859051274036	0.180494237158972	-0.597576149642039	0.550122782259155	0.93344874518391
PLXND1	1686.98945844857	0.00253547036929731	0.350691783818357	0.0072299109539748	0.99423141592942	0.99876774425285
AK2	3414.16685256832	0.241402203478701	0.447969148182828	0.538881314612716	0.58996875105975	0.943525984185308
CD38	19.4768803650445	1.38350861607006	0.907773469125503	1.52406813277199	0.127491692248019	0.57867584409077
FKBP4	1479.15199710635	-0.0422374349194856	0.166666777929144	-0.253424440337127	0.799940243284885	0.985263519334333
KDM1A	931.768668685368	-0.211301432166653	0.309484344168341	-0.682753218856584	0.49476279485438	0.917881093383591
RBM6	230.824449603343	-0.145741160153735	0.307380302513559	-0.474139555989621	0.635400392716463	0.95508283186224
CAMKK1	48.4991907090706	-1.84817432208668	0.442988667167626	-4.17205779530096	3.01861041132711e-05	0.00133685491410032
RECQL	1117.39541029354	-0.0599823775152859	0.222301569880063	-0.269824354131407	0.787295385621996	0.984647219701657
VPS50	390.997299556284	-0.582421217745569	0.269520898157705	-2.16095012196337	0.030699192533499	0.267709460376463
HSPB6	0.580420323059666	0.846912361083472	4.01075721678925	0.211160216215095	0.832762253635044	NA
ARHGAP33	18.1430204888782	-0.0186318785829112	0.73139979103051	-0.0254742738669089	0.979676668306867	0.99876774425285
NDUFAB1	1436.66032381454	-0.00232058441852757	0.198282125933596	-0.0117034473359678	0.990662213230115	0.99876774425285
PDK4	0	NA	NA	NA	NA	NA
SLC22A16	78.5033509478711	-0.68742945058374	0.678313907635414	-1.01343853169708	0.310850742542251	0.819535963802535
ZMYND10	3.23636743433587	0.424507983745513	1.18046458522948	0.359610943908994	0.719138098329517	NA
ABCB5	0.321299483421553	1.61083211879004	4.02768981166417	0.399939467564031	0.689201101896465	NA
ARX	0.768419417635876	-0.464411889546585	3.7638055138466	-0.12338891790186	0.901799132247788	NA
SLC25A13	530.250223891936	-0.0195556877246549	0.221514591681341	-0.0882817135260628	0.929652772694459	0.996863388436966
ST7	138.854225012127	-0.22394838619499	0.388509038284352	-0.576430312107904	0.564324360735806	0.935688137076986
CDC27	1420.51991490828	0.361738686867839	0.301782311527149	1.19867425309749	0.230654633194319	0.740219134905286
SLC4A1	0.530671442089972	0.649051108109986	4.02768917918041	0.161147268132061	0.871977412118427	NA
CALCR	0	NA	NA	NA	NA	NA
HCCS	518.662939297653	0.0544347652644516	0.274342239627223	0.198419191074688	0.842717103628743	0.989214426157005
DVL2	212.528822847651	-0.367829398641146	0.316716387396886	-1.16138416980682	0.245485703734131	0.757814313125932
PRSS22	6.88596508529575	0.970204335283076	1.54396919003295	0.628383222635659	0.529752925060604	0.927439161968507
UPF1	783.643235713914	0.0471425597964264	0.237391923672633	0.198585356515484	0.842587109278056	0.989214426157005
SKAP2	2026.27193660555	-0.063577420672083	0.228248541766939	-0.278544695970067	0.780594259575016	0.984538678987436
SLC25A5	8044.63320372386	0.335498793816339	0.18430356913434	1.82035972169259	0.0687042420467688	0.425534374064224
MCUB	176.180337894767	-0.374371721715973	0.636614421635743	-0.588066667974702	0.556487545048624	0.935688137076986
HOXA11	123.467623392118	-0.698859851869123	0.504844558362378	-1.38430699171265	0.166264474084803	0.644997164371364
POLR2J	572.277046383373	0.116545986328835	0.254950706430639	0.457131450861628	0.647576565593551	0.957492336905037
DHX33	176.225223113783	-0.415274098407143	0.349486145838846	-1.18824194707459	0.234738101870829	0.744448925983971
MEOX1	0	NA	NA	NA	NA	NA
THSD7A	0	NA	NA	NA	NA	NA
LIG3	221.398397325587	-0.0370063352850344	0.293088546273412	-0.126263328115567	0.899523483812904	0.994227491248825
RPAP3	386.741737865059	-0.608140611720887	0.289770251566325	-2.09869925719994	0.0358434202034919	0.292913283317703
ACSM3	17.9938639997691	-0.185826741275711	1.06433425466488	-0.174594344268494	0.861398392945353	0.991530824460568
REXO5	70.6603024530952	0.598450513740848	0.622111864615007	0.961966083240026	0.336066641357988	0.838039968126805
CIAPIN1	571.723232418952	0.232280798641143	0.253184952407261	0.917435244206407	0.358914611346336	0.850852411390821
SPPL2B	172.335363843912	-0.132687448967037	0.267715283592383	-0.495628965169819	0.620156212968819	0.952709124955463
FAM214B	460.772465058578	0.436854195972161	0.43650039601233	1.00081053754604	0.316918414116141	0.824516374341576
COPZ2	0	NA	NA	NA	NA	NA
PRKAR2B	19.8130427796553	0.157932797194448	0.77766172476764	0.203086756316363	0.839067222965134	0.989214426157005
MSL3	445.36146219217	-0.127927377287139	0.240403758700743	-0.532135512267029	0.59463214315752	0.944307935026981
CREBBP	611.402471919184	-0.0455419795606948	0.19455007609729	-0.234088726533935	0.814916097740717	0.987552573561859
TSPOAP1	0.694763110317444	-1.87075606268337	2.58688409828321	-0.723169647965633	0.46957566375793	NA
MPO	0.461466871075498	0.274110432063647	4.06279914677477	0.0674683690138234	0.946208842499869	NA
PON1	0.223559967107162	-1.33646779476625	4.0804728567969	-0.327527676734837	0.743268813282619	NA
GCFC2	47.9108527905887	-0.201949901624916	0.443707716923985	-0.455141738405946	0.649007272058773	0.957492336905037
WDR54	36.1368975886062	-0.109531876532839	0.627519655994715	-0.174547323715644	0.861435342587407	0.991530824460568
CROT	0	NA	NA	NA	NA	NA
ABCB4	0	NA	NA	NA	NA	NA
KMT2E	1307.59117665166	0.500278496687727	0.266861860186442	1.87467214812266	0.0608378408149234	0.396978477446807
RHBDD2	738.26751397694	0.567405120898555	0.409771520267546	1.38468657003807	0.16614832739594	0.64472876959267
SOX8	0	NA	NA	NA	NA	NA
IBTK	546.458032116529	0.242533197731756	0.219118582119617	1.10685819242549	0.268355243891634	0.780832479505196
ZNF195	100.574010002585	-0.150089682004489	0.28006144422845	-0.535916974998023	0.592015932105634	0.944294697103247
MYCBP2	1452.2151382633	-0.0830578052429126	0.308492244780419	-0.269237903539624	0.787746613976853	0.984647219701657
FBXL3	889.351865182341	0.555196620921809	0.214959226247727	2.58279968072634	0.00980022073478803	0.128193548470412
ITGAL	1737.49953952616	-0.619728153692847	0.410715370841112	-1.50889934414603	0.131324507478095	0.58485469140658
PDK2	122.557229016296	-0.82205537442328	0.363585466491587	-2.26096874101073	0.0237611928038931	0.229259828385443
ITGA3	5436.70942390217	-0.49250711180387	0.656497556218367	-0.750204029152623	0.453131832525686	0.899255121240987
ZFX	464.938589417357	0.134354744408257	0.233507478717964	0.575376622393041	0.565036611119601	0.935688137076986
LAMP2	10678.0421518781	0.275574198962475	0.280757766796924	0.981537223729957	0.32632788741598	0.830822631917949
ITGA2B	0.607928604347531	0.994668336216369	3.14364642983069	0.316405918546616	0.751694425203153	NA
ASB4	1.18625506991545	-0.60103147340866	2.2246046462373	-0.270174511423972	0.787026000709953	NA
GDE1	945.585269548164	-0.548512251007862	0.349348889097336	-1.57009874119003	0.116392141407963	0.557358810390626
REX1BD	308.372311586719	0.18399536569176	0.260374189159011	0.706657469720986	0.479779365588362	0.9099905737323
CRLF1	9.58817008773264	0.1124924942138	0.730501664752882	0.153993480975645	0.877614875702249	0.992335940616743
OSBPL7	29.1937229173488	-1.3978825713014	0.630193838916144	-2.218178733238	0.0265426481827696	0.245555267453668
TMEM98	0.503163160802106	0.473060982935029	3.34777356572502	0.141306146801054	0.887628093895979	NA
YBX2	0	NA	NA	NA	NA	NA
KRT33A	0	NA	NA	NA	NA	NA
MAP3K14	143.721895609724	-0.511760131600159	0.381756949059877	-1.34053913847654	0.180070128867394	0.66648887948012
ABCC8	2.16416484517454	0.15830558196479	1.4471938152758	0.109387961925901	0.912894781442618	NA
CACNG3	0	NA	NA	NA	NA	NA
TMEM132A	0.509315432222552	-2.6776378518033	4.00483758843318	-0.668600859005339	0.503750124476124	NA
AP2B1	2914.43151688195	0.173126907097017	0.206499713425838	0.838388122796081	0.401812757836072	0.876775201913711
TAC1	0	NA	NA	NA	NA	NA
ZNF263	213.146715463782	-0.126056387033558	0.245544557172389	-0.513374796351351	0.607689172279441	0.947895314882358
CX3CL1	0.279506424860392	1.43197607981908	4.0433458377929	0.354156220433704	0.723221811012339	NA
SPATA20	230.269546758799	0.179789240560405	0.545364422909741	0.329668076991814	0.741650777324405	0.980921932483009
CACNA1G	31.9434597327827	-0.695756003428437	0.572959678618637	-1.21431931319469	0.224625813403658	0.733281100343357
TNFRSF12A	439.053834704024	-0.431795306936203	0.514482634659845	-0.839280624547589	0.401311853287852	0.876775201913711
DLX6	0.440059397736617	2.07922062224937	3.99458131212142	0.520510276243483	0.602707967389989	NA
MAP3K9	89.2677595609192	0.0710513030674124	0.322973421503407	0.219991176786858	0.825878026294965	0.988679562355024
RALA	2089.73843524897	0.345445391321516	0.287649112771232	1.20092632302416	0.229779782344641	0.738486989715969
BAIAP2L1	139.710813081594	1.52081589580806	0.460207846829493	3.30462834626877	0.000951024202950446	0.0226284424303408
KDM7A	445.713438714599	1.32822637314236	0.362501782190622	3.66405473958169	0.000248253693124805	0.0075072135526662
ETV1	0	NA	NA	NA	NA	NA
AGK	126.141792104449	0.31284201259555	0.333842719332809	0.937094010079868	0.348710202315235	0.84587281073363
ALDH3B1	712.701840798426	-0.313760904834002	0.265822527721632	-1.18033978355127	0.23786510116753	0.747972967001609
TTC22	0	NA	NA	NA	NA	NA
PHTF2	407.685004491379	0.0484122284351905	0.400973803239485	0.120736636767953	0.903899639307889	0.994375965308972
CCL26	5.92653804512026	0.829935949531316	1.54632074991985	0.536716557398801	0.59146341721529	0.944294697103247
FARP2	75.7171242552165	0.0354202905739634	0.382581128376885	0.0925824300958998	0.926235302540974	0.996230700271307
USH1C	0	NA	NA	NA	NA	NA
GGCT	413.577546375472	-0.399436507859673	0.311568955561087	-1.28201639069063	0.199836896515323	0.701632706133294
DBF4	499.697681528699	0.118094338919465	0.309591643135709	0.381451959501692	0.702867912007483	0.971142040394594
TBXA2R	3.31764007709774	-0.733721931989878	1.70403367594243	-0.430579478767689	0.666774165109648	NA
IFRD1	392.660739288843	0.219908193077208	0.275008519733695	0.799641383074809	0.42391860355788	0.889240697900331
LGALS14	0	NA	NA	NA	NA	NA
COX10	157.337706389512	-0.0977485487009055	0.256471055457026	-0.381128968049513	0.703107553324685	0.971142040394594
GTF2IRD1	24.1970657683211	-0.219841132395699	1.15107653196148	-0.190987415946254	0.848535452305351	0.990695306082388
PAF1	434.417236258766	0.135163626918054	0.25405924891133	0.532016163541553	0.594714800691236	0.944307935026981
VPS41	866.841752927302	-0.275910005001925	0.219341301005309	-1.25790265552974	0.208426963208841	0.711915604979508
ARHGAP44	0.352249691226114	-2.14507115899913	4.04767641008133	-0.529951246511829	0.596145733747764	NA
ELAC2	503.442392854515	-0.252189113199401	0.229203620428576	-1.1002841609912	0.271208331061408	0.783439691184266
SCIN	1.55376473895545	1.72102622864192	1.80481020264661	0.953577404492823	0.340297597800646	NA
ARSD	453.21341785003	-0.240226847623746	0.253497969580925	-0.947648014778508	0.343308673942663	0.843558446223127
PNPLA4	0.142877732557695	-1.33646779476625	4.0804728567969	-0.327527676734837	0.743268813282619	NA
MYH13	0	NA	NA	NA	NA	NA
ADIPOR2	471.410768463623	-0.150314766071026	0.196898275866144	-0.763413317916575	0.445216939851823	0.897852931142581
CDKL3	12.1152350815463	-0.0323924853229783	0.690400030870581	-0.0469184297140486	0.962578239481255	0.9985192111115
UPP2	0.142877732557695	-1.33646779476625	4.0804728567969	-0.327527676734837	0.743268813282619	NA
PRSS21	0	NA	NA	NA	NA	NA
MARK4	427.577861447897	0.147933816693162	0.32765648761749	0.451490577124972	0.651636014868428	0.958031806140492
PROM1	0	NA	NA	NA	NA	NA
CCDC124	444.141970637598	0.282813184142519	0.261479901995801	1.08158669933669	0.27943621721061	0.790680096060277
CEACAM21	27.3828080445401	-0.571473615827536	0.579286670114555	-0.986512628910529	0.323881621129404	0.830822631917949
PAFAH1B1	1645.13537413693	0.187982294425006	0.209832738181734	0.895867327729368	0.370323625777294	0.859054824661064
NOS2	0.209371958668419	-1.33646779476625	4.0804728567969	-0.327527676734837	0.743268813282619	NA
DNAH9	0.209371958668419	-1.33646779476625	4.0804728567969	-0.327527676734837	0.743268813282619	NA
KIAA0100	1916.69238755521	-0.409292448709843	0.222350452752011	-1.84075383541643	0.0656576407381647	0.414062356313396
SLC13A2	0	NA	NA	NA	NA	NA
GAS7	2076.69774771931	0.00492198528090679	0.451040738460837	0.010912507144483	0.991293251834118	0.99876774425285
TRAPPC6A	126.214604655524	0.434978647453304	0.339442540029648	1.28145001335222	0.200035646800237	0.701639499347736
MATK	757.012657479434	0.255159874304312	0.344087896373837	0.741554344088556	0.458357394229897	0.902279599161064
CEACAM7	0	NA	NA	NA	NA	NA
CD79B	0.261831184541863	-0.374695122552621	4.0804728567969	-0.0918263975040261	0.926835970489149	NA
SCN4A	0.142877732557695	-1.33646779476625	4.0804728567969	-0.327527676734837	0.743268813282619	NA
ST7L	206.815056906145	-0.337579738617465	0.344706623325833	-0.979324781637191	0.327419529529502	0.830822631917949
TKTL1	32.4730053311723	0.0101418868476032	0.941753000370977	0.010769157988993	0.99140762119124	0.99876774425285
PAX6	0.160649741710776	0.587085556876237	4.0804728567969	0.14387684405211	0.885597721187697	NA
RPUSD1	159.134319810571	-0.131162532151728	0.28228377517715	-0.464647789513995	0.642183703144998	0.957400298094527
