id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TSPAN6	135.112724718499	-0.22448649481416	0.480793170901156	-0.46690865927526	0.640565229690767	0.853004548407418
TNMD	0	NA	NA	NA	NA	NA
DPM1	402.818658061257	-0.132910936009068	0.362594165437902	-0.366555638998087	0.713950503135424	0.892129075659254
SCYL3	218.820992818556	0.813699139184351	0.372794056454005	2.18270416359158	0.0290576031201084	0.122652464101983
C1orf112	137.388210985801	-0.847386744589199	0.49287417379998	-1.71927601329967	0.0855641254723737	0.264247731270482
FGR	622.177529454431	0.144002305517658	0.844646449620229	0.17048826237582	0.864626164500526	0.953651411336318
CFH	128.369760774163	2.48213773980513	0.551703317206696	4.49904443636905	6.82595897893773e-06	0.000111456703327729
FUCA2	3023.36960929041	-0.27686225389059	0.413191491886202	-0.67005797391114	0.502820834031295	0.761785505182844
GCLC	2265.87705753669	-0.620422567101375	0.737944451715774	-0.840744266941567	0.40049121571595	0.677873232857592
NFYA	743.558567321468	0.239640572302791	0.370558235781536	0.646701514533527	0.517825142705926	0.772922557013302
STPG1	88.5161992045483	1.00756337602842	0.550935427393874	1.82882299073516	0.067426129648627	0.223786519909734
NIPAL3	360.768505502731	-0.286837769749657	0.775117729480552	-0.370057036292903	0.711339993297223	0.890395826850299
LAS1L	461.042309319747	-0.349886131508681	0.407007863021793	-0.859654476724314	0.389979535840165	0.667177250118547
ENPP4	328.268538167432	1.31608336027797	0.407016106708351	3.23349208688936	0.00122286723814715	0.0100801891411351
SEMA3F	14.1370034256465	0.497145840572355	1.57483841745054	0.315680539072174	0.752244999493277	0.909477671972642
CFTR	1.93483173038169	-2.49330528310629	2.93288769915455	-0.850119588221883	0.395258602188167	NA
ANKIB1	777.334299007348	1.72847176500226	0.297222533979774	5.81541292262815	6.04843927644554e-09	1.79160448603739e-07
CYP51A1	874.092480366805	-0.388467738133418	0.289695707240776	-1.34095096483618	0.179936373594359	0.425832011508001
KRIT1	188.254016988195	0.336236490293324	0.408100894553966	0.823905300822272	0.409993368265542	0.685759980963974
RAD52	81.0600670813171	-0.236530917975692	0.559697029328019	-0.422605276750664	0.672583276037809	0.87125762233821
MYH16	0.579157794327017	2.90604708838931	4.89227566254129	0.594007224621469	0.552507280863752	NA
BAD	479.081228249183	-0.214472607787523	0.409519201840473	-0.523718074326268	0.600474642458468	0.831122544091048
LAP3	17869.2142970451	1.89931257499537	0.35982876701822	5.27837890987521	1.30331747664252e-07	3.0862106481535e-06
CD99	2561.77034018874	0.523039727424343	0.337200241052247	1.55112501044535	0.120871728593856	0.332482788908922
HS3ST1	505.809020989881	-1.18850263475935	0.377860138530156	-3.14535065641623	0.00165887866378718	0.0130875956118979
AOC1	4.28529551467066	-0.104997777007012	2.37051969949751	-0.0442931467851833	0.964670734388324	NA
WNT16	0.370106668561404	-1.81512320880179	4.9058370085122	-0.369992563073812	0.711388031635235	NA
HECW1	1.62799449421615	2.82371044054792	3.10746059906563	0.90868744768541	0.363515131844172	NA
MAD1L1	540.768846840929	-1.09667245431052	0.325833492622806	-3.36574501744074	0.000763372374536075	0.00680811992724837
LASP1	9968.1892514573	-0.458346109283145	0.284242136189875	-1.61251992905432	0.106848846788256	0.306912231016152
SNX11	1833.78109966259	0.504217830369174	0.285433692042671	1.76649724410878	0.0773124635170114	0.245823973321867
TMEM176A	537.876865432845	0.00055139613763157	0.950601964067896	0.000580049440748038	0.999537187532678	0.999951118611608
M6PR	10077.5231341265	-0.283754013368688	0.463919587610747	-0.61164482153052	0.540772776409018	0.789790073057315
KLHL13	1.22398338240565	1.18594620771093	4.32718231934737	0.274068925270011	0.784031653863121	NA
CYP26B1	2.23473115108915	-1.55272050659423	3.64060491316959	-0.426500689755538	0.669743045512986	NA
ICA1	175.342096489372	-1.13826123842077	0.41073552132566	-2.77127538116742	0.00558371817640613	0.0348398537166633
DBNDD1	70.1939430054741	0.22836518689068	1.0021425891777	0.227876940224707	0.819741910150666	0.936635896502746
ALS2	262.995257144572	-0.560915001683091	0.392020525117742	-1.43083069825138	0.152478742694588	0.386138297471944
CASP10	466.508774243095	1.63260600555502	0.33672708744377	4.84845462819398	1.24426981440836e-06	2.4135304556077e-05
CFLAR	6837.67161200716	3.62816626982657	0.311583938121556	11.6442660417597	2.45425408421588e-31	7.32260173126957e-29
TFPI	286.847853744739	0.120762172162175	0.603291988853261	0.200172013541436	0.84134605415923	0.944937772057216
NDUFAF7	122.123647284756	-0.687788612838095	0.505496593460155	-1.36061967921513	0.173633909287499	0.416995821953441
RBM5	1171.50293392188	0.39031682663389	0.280084026719242	1.39357046242821	0.163447353310197	0.402070582633742
MTMR7	11.4680684300406	0.45543508722179	1.13973370860457	0.399597804104084	0.689452774079457	0.880323686791463
SLC7A2	1797.76795396943	5.4654379372538	0.485701003424674	11.2526799383099	2.24660419400757e-29	5.34301084400932e-27
ARF5	2205.9882174424	-0.246241621111023	0.271764441273874	-0.906084769430412	0.364890986127846	0.643510057212031
SARM1	439.977867473052	-0.00797460134265263	0.930606587277828	-0.00856925090760383	0.99316281068143	0.996994477307497
POLDIP2	2200.67412852174	-0.253975753289591	0.303395423152916	-0.837111353395675	0.402529979233403	0.679586787725651
PLXND1	6293.81639856505	-0.957372062583381	0.481202936609898	-1.98953911072971	0.0466417293385939	0.173357453015211
AK2	2461.12426796309	0.758027841606997	0.270155594511967	2.80589355543929	0.0050177264905041	0.0320143435883252
CD38	5211.30463223099	3.74347654075844	0.439205630598613	8.52328904721984	1.55085112578526e-17	1.37564686346682e-15
FKBP4	1585.26879013837	-0.999214601873397	0.347608242801887	-2.87454231182568	0.00404613552265794	0.0269250137578333
KDM1A	665.237687375697	-0.158081297681461	0.372547112780183	-0.424325655087643	0.671328331629127	0.870682506420196
RBM6	439.760622883116	0.309440481540298	0.350673128575379	0.882418572524818	0.377550495806663	0.655203430222858
CAMKK1	156.295787127959	-3.02259490155119	0.485078169214724	-6.23115013904742	4.63023079452484e-10	1.63402338361619e-08
RECQL	792.54676398896	0.666312195840673	0.421163038140881	1.58207661997582	0.113632080232845	0.319681542366017
VPS50	236.932264857311	-0.165416635740148	0.481620437609827	-0.3434585055424	0.731253552105381	0.899742879961709
HSPB6	46.4472489685565	-0.267414881189551	1.51972135880895	-0.17596309984031	0.860322932122878	0.952817663233882
ARHGAP33	10.6575430668505	0.384578565821188	1.38013728839196	0.278652398609758	0.780511596404442	0.922049909797487
NDUFAB1	1097.10943063197	-0.424191313376794	0.292931585802553	-1.4480900453757	0.14759186920351	0.378203994549102
PDK4	12.0031277842815	-2.28000181735733	1.38316447064228	-1.64839530348738	0.0992715791522092	0.291219010682056
SLC22A16	3.04693786266669	1.60791505722456	2.47487617028166	0.649695155067724	0.515889154093262	NA
ZMYND10	4.28315442192408	-2.67877692508846	1.92229518822336	-1.39353047414339	0.163459436361179	NA
ABCB5	2.59460206300901	3.38169659804158	3.56834281132004	0.94769386711211	0.343285323997514	NA
ARX	0	NA	NA	NA	NA	NA
SLC25A13	663.442238089423	-0.13960063332756	0.322772567566622	-0.432504640589526	0.665374680161783	0.867880017602325
ST7	388.923801761072	-0.127714268906497	0.416703723215211	-0.306486987735737	0.759233885745502	0.91274930879734
CDC27	1316.04721684792	0.963017545110231	0.29581639156724	3.25545700834273	0.00113210034752317	0.00944952528120811
SLC4A1	0.238344278644192	-1.11300370704563	4.97661289834789	-0.223646831646303	0.823032120131138	NA
CALCR	0.479585557326304	0.532065487496167	4.98531966731403	0.106726453467894	0.915005995631854	NA
HCCS	693.852760883607	-0.344793003420575	0.347074251737573	-0.993427203817118	0.320501809830994	0.601628311522146
DVL2	382.038710979318	-0.848429528416316	0.351839582954156	-2.41141011279241	0.0158909683835721	0.0777690957862509
PRSS22	1.28428397849541	-0.313683753213974	4.30707604990589	-0.072829861738993	0.941941507817705	NA
UPF1	2034.00491648674	0.372985461266541	0.309725196424078	1.20424642739058	0.228494346196718	0.49226627557938
SKAP2	1367.39303183833	-0.523960456387027	0.370078451582762	-1.4158091457261	0.156831391135276	0.392556914052758
SLC25A5	4669.05960821881	-0.665386613794547	0.278299490921186	-2.39090129698794	0.0168070705692918	0.081074720159191
MCUB	1426.18533297901	0.729709456680253	0.378654814600748	1.9271099390342	0.0539659303687886	0.191401805962672
HOXA11	1.85224763313962	-0.179323551460647	2.48502966061662	-0.0721615336438885	0.942473357038197	NA
POLR2J	800.266412418512	-0.358428537891365	0.312066616985566	-1.14856417951281	0.250735734604375	0.520532661520069
DHX33	196.188827843155	-0.697915633036624	0.427079390464497	-1.63415900794829	0.102225467324735	0.297327174547838
MEOX1	0	NA	NA	NA	NA	NA
THSD7A	2.57139312076054	-2.95729985576735	2.82666538229161	-1.04621504699288	0.295461757293736	NA
LIG3	286.062732474212	-0.277102210167711	0.343849484479436	-0.805882290581951	0.420310723376077	0.694661997240551
RPAP3	285.157203386021	-0.069440492314302	0.494253374605908	-0.140495737372901	0.888268320171654	0.961427446868287
ACSM3	2.48179937179221	-0.180412656685886	2.16402061508384	-0.0833691950198432	0.933557982031473	NA
REXO5	35.963362415713	-0.921536990097285	0.751270313713107	-1.22663836607977	0.219958542448616	0.481823809594263
CIAPIN1	1003.83736591311	-0.175658452580301	0.292361515340217	-0.600826180476899	0.547955764687858	0.794731721917605
SPPL2B	235.336791158869	-0.36248863127141	0.432878998148802	-0.837390201006714	0.402373271946578	0.679456579634996
FAM214B	2796.82215998621	1.38247163701615	0.325982746289808	4.24093499656296	2.22590599476141e-05	0.000319014125537421
COPZ2	129.036022382637	0.337973847513603	0.984888543824016	0.34315948706374	0.731478480809997	0.899884689263966
PRKAR2B	25.8252410696722	-1.04784849079611	0.811118612397461	-1.29185605505825	0.196406998679801	0.449406813542847
MSL3	856.711810588367	0.729789403379447	0.433846225042027	1.68213841968719	0.0925420018679092	0.278287383297121
CREBBP	746.995775375864	0.754370532779793	0.31737614707154	2.37689738104278	0.017458944485335	0.0834307743169329
TSPOAP1	19.3970988705416	0.20218814134862	1.03924012647541	0.194553824662585	0.845742254772516	0.946595597616287
MPO	0	NA	NA	NA	NA	NA
PON1	0	NA	NA	NA	NA	NA
GCFC2	91.6253636347159	-0.320490466536668	0.575701308526099	-0.556695740986212	0.577735327325882	0.816694511982814
