id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TSPAN6	137.552793623136	-0.17323332109666	0.631355263605973	-0.274383268949468	0.783790099253264	0.919854833489066
TNMD	0	NA	NA	NA	NA	NA
DPM1	389.018179923228	-0.243884525856152	0.344362670194976	-0.70821998713759	0.47880865599124	0.75638226421347
SCYL3	207.543321315346	0.689656021538843	0.404904368407872	1.70325655969247	0.0885200661943476	0.295807248991236
C1orf112	148.291710210372	-0.564882240976455	0.48196612447275	-1.17203722895341	0.241182109585537	0.537465496763735
FGR	568.78052595723	-0.110966592204127	0.81478634991923	-0.136191029973841	0.891670266141598	0.962648090665492
CFH	131.117503658487	2.51811626792914	0.713863630969166	3.52744720236057	0.000419587432560847	0.00536592963393128
FUCA2	2894.21722125041	-0.421934756085097	0.451364154283431	-0.934798991193585	0.349891899582258	0.650321555664379
GCLC	1929.62977521228	-1.30059775228741	0.651188415006533	-1.9972679524318	0.0457960827615993	0.19270133874083
NFYA	755.600411385646	0.280256450331999	0.375231132839879	0.74689018528639	0.455129850876584	0.739144630215963
STPG1	75.42478053368	0.64320953026671	0.597945428031764	1.07569938678842	0.282061721784409	0.585739937455336
NIPAL3	385.714816620819	-0.0889997476433353	0.623253900411754	-0.142798540987128	0.886449289396479	0.960289696181731
LAS1L	411.816723502636	-0.75663338619744	0.340312896393894	-2.22334620349409	0.0261924642330536	0.1306861481468
ENPP4	278.768984244064	0.971978890896967	0.439634135417366	2.21088130468809	0.0270440576259792	0.133948914312485
SEMA3F	19.385755919921	1.19590140783628	1.48643748223428	0.804542015476297	0.421084014420023	0.713151220230779
CFTR	2.21641043758542	-1.51546437490621	2.73462562490985	-0.554176177207501	0.579458280353112	NA
ANKIB1	673.783448271918	1.45147506210749	0.470092585739348	3.08763657657916	0.00201755038630843	0.0188363903144254
CYP51A1	813.685790210127	-0.64324269455642	0.419376301669236	-1.53380792380526	0.125076913057708	0.367737722658107
KRIT1	167.438384641706	0.0149665815353155	0.398730277265395	0.037535603360649	0.970057952762275	0.991808676294607
RAD52	80.2655326872349	-0.270622024764376	0.553391683611181	-0.489024379619189	0.624824436888613	0.84663925160496
MYH16	0	NA	NA	NA	NA	NA
BAD	497.172290254004	-0.106049232689892	0.353840934932651	-0.299708773689729	0.764399305655761	0.913345390085697
LAP3	15132.9625965503	1.58682133887069	0.360144383629051	4.40606992917906	1.05262993289995e-05	0.000223581970660951
CD99	2327.30665096135	0.275732238489445	0.324786487306148	0.84896462527253	0.395900976568254	0.691446770910567
HS3ST1	457.92004148781	-1.72942398257899	0.672063317345597	-2.57330513054869	0.0100732355330529	0.0648806089454814
AOC1	2.8103268878486	-1.91856342222407	2.58763059048315	-0.741436366257304	0.458428901398317	NA
WNT16	0.371608039671717	-1.81696178632632	4.90549370293031	-0.370393256287529	0.711089497784912	NA
HECW1	4.53637524364944	4.40319434941666	2.29551558440563	1.91817227438112	0.055089170564567	NA
